timestamp,vibration,engine_temperature,pressure,fuel_flow,altitude,rpm
2026-02-12 07:44:24.791569,10.448110292141372,911.6389939677576,22.74558460832305,1172.154077423484,35038.23888230907,10381.423909208826
2026-02-12 07:45:24.791569,5.732824384460777,788.4884579344975,29.74588736227081,1294.32508451358,35012.48526743817,10120.703467282316
2026-02-12 07:46:24.791569,4.8871118497567325,783.7001739126297,30.641404979478292,1206.3061007903352,34960.07021866389,9658.5240578439
2026-02-12 07:47:24.791569,5.033764102343962,796.5090613758871,32.67547275628665,1141.0981949871275,35071.99730623724,10152.406013241884
2026-02-12 07:48:24.791569,4.287625906893272,785.2950746244369,26.529978871498813,1298.5684788907054,35063.59914309344,9979.77985510526
2026-02-12 07:49:24.791569,4.727808637737409,782.7043647492189,32.01839762608521,1257.6390584068392,35024.23471364576,9757.79111944582
2026-02-12 07:50:24.791569,5.055461294854933,782.2005974866581,29.025681621650303,1175.8155768232843,34982.54031607289,9701.693666228846
2026-02-12 07:51:24.791569,4.424503211288848,783.389145917864,29.87671349052381,1204.5088939497273,35074.490542868545,10105.558516244086
2026-02-12 07:52:24.791569,5.187849009172836,784.7833522196532,30.01155915548295,1242.5471218492512,34930.05009852458,10087.679319828188
2026-02-12 07:53:24.791569,4.699680655040598,807.9810544331708,29.97919671892839,1225.9190572188093,35034.86823197384,9818.058598613528
2026-02-12 07:54:24.791569,4.854153125103362,760.8003495478572,25.93399667682965,1248.118467946136,35041.77904498496,10021.005002790538
2026-02-12 07:55:24.791569,4.699146693885302,785.9649350403296,31.43168201464264,1205.9189248021924,35091.73288671689,10136.465287370576
2026-02-12 07:56:24.791569,5.926139092254469,797.9974018528353,31.669041517899124,1179.62109908352,35051.20436263925,9846.357751602423
2026-02-12 07:57:24.791569,4.993251387631033,822.9724924035628,31.913354627248832,1206.6143096087185,34968.2285380981,9988.687130924707
2026-02-12 07:58:24.791569,4.47114453552205,795.0814592184684,30.97495224069271,1146.8360249683446,35117.28391714088,10250.566469992638
2026-02-12 07:59:24.791569,5.411272456051594,796.9335326423466,29.585758385237146,1187.4296904466075,35084.57352857346,9962.883655064736
2026-02-12 08:00:24.791569,4.389578175014488,798.2410659204376,27.06397097027473,1202.4614769671475,34877.5980260561,10233.156656264107
2026-02-12 08:01:24.791569,5.104431797502378,763.5262469244454,30.89706998888253,1220.156067619503,35052.42054130801,9940.376481436166
2026-02-12 08:02:24.791569,4.0201649380601125,813.1818620184986,30.07708190696962,1286.2287688050926,35032.47737155271,9661.40740633549
2026-02-12 08:03:24.791569,4.335906975550785,812.3484314042275,29.9950984337603,1150.92791401558,35111.0708789312,9865.18603347401
2026-02-12 08:04:24.791569,5.098430617934562,816.2899231857334,30.88131095591702,1279.2204565385207,35106.81368304495,9890.43126189459
2026-02-12 08:05:24.791569,5.369233289997705,850.1169610605658,29.909776001095786,1221.8695985970726,35010.307244444826,9785.72643957045
2026-02-12 08:06:24.791569,5.085684140594985,774.0295679402558,29.11196360540185,1081.1231183506054,34927.805996444615,9778.26857890076
2026-02-12 08:07:24.791569,4.94217585880588,770.2394667078865,27.640057246846368,1262.686496146899,34968.857626215366,9678.076380086595
2026-02-12 08:08:24.791569,4.849448152205356,814.1173462919797,29.988291428383494,1195.2427638595836,35044.02946294469,9723.322538858944
2026-02-12 08:09:24.791569,4.260739004816286,793.2502179762862,32.946738014463605,1276.6831016913834,35016.66076442497,10326.64809735588
2026-02-12 08:10:24.791569,4.640077895802646,780.2874349292612,27.794710153436935,1169.6968669538778,35054.231326233305,9846.851277417523
2026-02-12 08:11:24.791569,4.769680614520106,794.3487506435806,32.006258504409764,1180.772919535322,35100.32315212582,9898.138194499776
2026-02-12 08:12:24.791569,5.528561113109458,787.6331274981655,31.429051224373424,1239.2592177678123,35024.69779906709,10100.085810906236
2026-02-12 08:13:24.791569,5.171809144784231,834.4955413559434,26.575787004185266,1116.037879450986,34993.48594456637,9931.140416661898
2026-02-12 08:14:24.791569,4.118479922318633,845.236246080466,31.217040873488944,1164.6308636912638,34934.91890705472,10321.904366275648
2026-02-12 08:15:24.791569,5.162041984697398,767.2887741731307,30.03626445381044,1124.3578939882582,34734.241545986355,9861.641277983736
2026-02-12 08:16:24.791569,4.807458859791842,770.4690237346673,29.833095307665012,1151.186011228748,34969.76315012812,9962.365790667109
2026-02-12 08:17:24.791569,4.6615389998470205,784.8126399073618,33.99242904858943,1281.5273842222405,35000.76941868172,9804.225394372788
2026-02-12 08:18:24.791569,5.305838144420434,786.2094391664198,31.88264555352918,1151.437807568826,34908.69582632393,10037.28381551945
2026-02-12 08:19:24.791569,5.515499761247975,784.4947910660317,28.14374995333873,1162.8876764611718,35067.15898934477,9870.655478044371
2026-02-12 08:20:24.791569,5.465640059558099,796.1153164091297,31.279473480458197,1059.1572313373397,34927.66747724194,9674.720603124417
2026-02-12 08:21:24.791569,4.580391238388681,791.0633039855612,28.166309990921917,1167.8171535060292,34996.64277968006,10168.060716778156
2026-02-12 08:22:24.791569,4.845393812074393,772.9277481420936,28.2505048719024,1045.7761739683042,34964.29618322093,9849.402284695792
2026-02-12 08:23:24.791569,5.165631715701782,779.4638351827203,30.32081277928432,1214.7163169461576,35165.6397005201,10096.590739658306
2026-02-12 08:24:24.791569,5.48777256356118,830.9267766441912,32.3474347928906,1238.7972326033794,35153.325877117386,10445.728764663298
2026-02-12 08:25:24.791569,4.760412881077355,792.8510350653063,27.025472404340363,1222.1138243283574,35064.91293823878,10121.304753507491
2026-02-12 08:26:24.791569,4.907170511668092,791.8273821674802,28.992421269687487,1123.9304314735118,34999.078683354775,9739.774580805504
2026-02-12 08:27:24.791569,4.446832512996986,769.5912570834505,32.351668123273264,1196.703436147069,35045.796154170435,9832.666787005415
2026-02-12 08:28:24.791569,4.401896687959665,790.7356654539167,28.11833937811505,1222.0297805861007,34995.58315045444,10151.971075778116
2026-02-12 08:29:24.791569,5.406262911197099,819.2180485913517,30.062803284587527,1180.6242941375642,35091.465888867875,9952.358062523965
2026-02-12 08:30:24.791569,5.678120014285412,811.9110295693881,29.37868135252215,1135.3307296751875,35073.14096852528,9991.222607941529
2026-02-12 08:31:24.791569,4.963994939209833,816.2219859594711,32.55307467694238,1247.3588043438249,35067.923262810604,9787.881213913435
2026-02-12 08:32:24.791569,5.501766448946012,775.9280584784734,30.637688818378454,1139.5282998129312,35030.83533572035,10261.330599383424
2026-02-12 08:33:24.791569,5.180818012523817,775.6076463319231,29.40256505160597,1223.657981005823,35048.67599008128,9913.967612527644
2026-02-12 08:34:24.791569,4.677440122697438,822.6687144434811,28.32679658229537,1201.0070621217956,35089.80381420995,10042.932425338642
2026-02-12 08:35:24.791569,5.180697802754207,816.5254827973554,34.21014315328927,1273.8252242330277,35234.9982740438,10152.75553696007
2026-02-12 08:36:24.791569,5.769018283232985,794.8307447636871,29.848482444541272,1315.084112080494,35102.19985782868,9845.49973115589
2026-02-12 08:37:24.791569,4.9820869804450245,817.0608053689815,29.547423634711723,1171.6132195439766,34869.74563682093,10255.180337139704
2026-02-12 08:38:24.791569,5.782321827907003,775.9400725549242,30.998725790084247,1141.0255466987592,34991.262918033535,10060.711888683409
2026-02-12 08:39:24.791569,3.690127447955128,775.1106378440506,31.437733051683463,1207.0750061799283,34942.50183122905,9870.871019016016
2026-02-12 08:40:24.791569,5.410951252187612,767.6507769497056,27.199827766766447,1201.7501848892537,34998.787862153025,9928.723786989594
2026-02-12 08:41:24.791569,5.043523534119085,807.2294086600729,29.619997418782777,1230.6557767514207,34988.340067198325,9714.915917596056
2026-02-12 08:42:24.791569,4.850496324767066,804.3343574887614,27.855317557944247,1162.0504238023962,34985.062750718935,10312.138849847912
2026-02-12 08:43:24.791569,5.045880388267751,789.5516695963809,28.87091542880341,1162.2126262408233,35049.0928466306,10270.355822107522
2026-02-12 08:44:24.791569,4.006215542699554,784.3921478077698,32.5469799694028,1195.302942432247,34993.770388368495,9882.04298339537
2026-02-12 08:45:24.791569,4.890164056081244,848.2909720772582,32.30684511158414,1215.0854191729509,35081.91596807696,10021.61581593402
2026-02-12 08:46:24.791569,5.178556285755874,794.8173801282322,31.17762031805719,1143.2560524836792,34968.458757312015,9913.184918140903
2026-02-12 08:47:24.791569,5.738947022370758,827.7613402906795,27.189530715815597,1193.7196417778132,34916.791756942795,9954.715993361218
2026-02-12 08:48:24.791569,4.740864890863176,797.0730313110104,30.37340441210856,1196.0671992946557,34993.74004696882,9695.398943314462
2026-02-12 08:49:24.791569,4.595753198553406,789.9857458442267,28.848799606404093,1232.8669612194324,34947.67510170022,10152.68654542584
2026-02-12 08:50:24.791569,4.749121478207732,828.3331901961278,31.98382641451463,1195.9046220803095,35100.896484894874,10085.54270750923
2026-02-12 08:51:24.791569,5.457701058851037,815.79928240832,28.873252080024333,1257.9257602873008,35075.60530682838,9959.235207219594
2026-02-12 08:52:24.791569,5.164375554829842,799.517819540047,28.343940515914767,1232.8268113429024,35117.366719227495,9748.062472275897
2026-02-12 08:53:24.791569,4.735119898116481,822.6742822350523,30.72134102798313,1111.1159318069604,34903.08613738921,10050.868962443858
2026-02-12 08:54:24.791569,5.256633716556678,850.4061303235047,32.42700790037793,1188.3670958513792,34841.5257576699,9634.328093232363
2026-02-12 08:55:24.791569,5.04853877467402,785.3529326695569,32.13587578985502,1258.0293166829742,35173.12463758246,9875.784831633451
2026-02-12 08:56:24.791569,5.484322495266444,809.434732934905,32.59853619804624,1153.4995191089547,34885.68214784005,9826.704835423869
2026-02-12 08:57:24.791569,4.648973453061323,791.815796725165,32.61691804449195,1213.4835644025893,35080.3786994562,9750.497452928734
2026-02-12 08:58:24.791569,4.836168926701116,781.309179584634,33.26534141591515,1218.799235860218,35068.01157234823,10512.409700048736
2026-02-12 08:59:24.791569,4.803945923433921,780.7546642776773,30.361250481785245,1207.1336675841062,35002.68100900149,9941.03168385182
2026-02-12 09:00:24.791569,4.268242525933941,831.846662920372,29.110741223837117,1180.9478336468364,34976.552282475976,10046.877456420032
2026-02-12 09:01:24.791569,5.148060138532288,763.504787853873,28.348996775097536,1202.4680187037932,34901.79089580913,10149.426903675592
2026-02-12 09:02:24.791569,5.130527636089945,810.1571871693359,32.38938037284831,1171.887189746291,35119.02628416654,10120.085846711392
2026-02-12 09:03:24.791569,5.00255672832123,783.4951384475953,29.654967831921184,1163.9896473046574,35073.64706635051,9824.91250005901
2026-02-12 09:04:24.791569,4.882706433312427,835.4498990313599,28.18022511694532,1246.2369054598837,35270.03713872377,9747.325603605088
2026-02-12 09:05:24.791569,4.292314628974793,794.5384670213134,31.045236937400283,1184.7732973081777,34989.37509454319,9870.9794864104
2026-02-12 09:06:24.791569,4.78967733861732,792.7198465343547,27.10521763540673,1318.0254033105384,34994.72037222847,10007.56569793937
2026-02-12 09:07:24.791569,4.828642741736616,831.3901860898848,27.83986745850647,1127.0587632282345,34885.71121788041,9866.08750982443
2026-02-12 09:08:24.791569,4.59886136538919,817.5360016462442,30.434644908809236,1206.3402453744602,35066.31038798621,9996.47761885208
2026-02-12 09:09:24.791569,4.919357144166995,811.0845396872534,31.764053989671297,1159.3799732893413,34781.125916804805,10097.26195416567
2026-02-12 09:10:24.791569,5.20202542840727,816.1162391101157,29.33814785346609,1238.7161240658374,34823.70006968227,10364.803289243077
2026-02-12 09:11:24.791569,5.943092950605265,778.3345282246852,29.53498706913644,1143.0030927386658,35021.76391835162,10288.592507827878
2026-02-12 09:12:24.791569,5.087288906415919,814.8342641107628,31.573285347410845,1256.132936321742,35049.662045522295,9906.224054517152
2026-02-12 09:13:24.791569,5.128775195361382,796.0189157164997,31.658068219069445,1237.100805049848,34938.09098041242,10046.616028844925
2026-02-12 09:14:24.791569,4.962777042116916,807.2184939832451,25.850464708570694,1147.493056996109,34885.91294098338,10011.15041702384
2026-02-12 09:15:24.791569,4.040614392350479,809.6910585252258,32.966260161920154,1182.3129468101818,35003.46571584073,9635.935315291275
2026-02-12 09:16:24.791569,4.986743062275392,777.7898183358539,29.34579692021597,1222.4368227147263,34928.66075529468,9992.864185943954
2026-02-12 09:17:24.791569,5.0301151049705135,811.8764519168166,28.50689900824761,1247.715503891564,34926.16639831197,9830.567652387715
2026-02-12 09:18:24.791569,6.231621056242643,796.2728542005725,29.063212564911264,1229.9063648111164,35049.85861372478,10198.5318952258
2026-02-12 09:19:24.791569,4.903819517609438,775.2015710804626,27.270722770267795,1189.0202505996604,35292.78980067674,10129.532125869697
2026-02-12 09:20:24.791569,5.150773671166807,797.0686838694191,35.09428176039543,1305.275309333028,34937.70078949848,9677.743212401396
2026-02-12 09:21:24.791569,4.982644115147378,800.4005022823035,27.3896124961066,1259.671644098143,35000.57745840023,9969.925389128352
2026-02-12 09:22:24.791569,4.415660981190234,811.8726378253592,27.00266051236573,1152.3925756698409,35009.553615449186,9853.879662966663
2026-02-12 09:23:24.791569,5.571411407257511,752.234179243853,29.476797727897708,1201.9229164859314,34909.36489696412,10204.956190666697
2026-02-12 09:24:24.791569,5.375966516343387,807.7627245975332,27.240278256566437,1302.7642786298593,34977.21456868985,9905.931773993418
2026-02-12 09:25:24.791569,5.395515973521524,789.7627988632921,30.244033832112244,1220.2261558803873,34981.96965329356,10130.880620160078
2026-02-12 09:26:24.791569,4.54530627260263,816.1974689282098,33.283440394191835,1201.5222366951025,34975.18799709577,10203.041013290183
2026-02-12 09:27:24.791569,5.701397155468049,799.9626770743154,30.33041931171231,1179.9205006571262,34942.53448615823,9829.709427287176
2026-02-12 09:28:24.791569,4.29907446860386,793.3323699129011,30.67766366501446,1145.3674046935707,35026.47672903656,10037.881445872214
2026-02-12 09:29:24.791569,5.293428546900135,796.4499920744748,29.41808491643545,1196.0505277974353,34987.910519919846,10089.406754506455
2026-02-12 09:30:24.791569,6.095227812904989,806.6681948438222,27.91800953768787,1193.1616639967629,34773.92740700061,10471.87708777836
2026-02-12 09:31:24.791569,4.504731837434655,818.1581881534271,29.41538878374079,1125.4798410134251,35215.05326838309,10129.994234868993
2026-02-12 09:32:24.791569,4.716851135198614,782.1777740464988,32.1092248103217,1156.678366136584,34903.49432828449,9856.153142527375
2026-02-12 09:33:24.791569,5.049825682543821,793.126802811354,32.7150343821922,1247.633430860726,34882.66313008253,10589.189689984689
2026-02-12 09:34:24.791569,4.7482621729419,829.3869210163735,30.083222327713635,1140.551102037386,34777.64174576868,10106.99443401378
2026-02-12 09:35:24.791569,4.224668284466934,792.7777661342607,31.754995904012254,1190.3392156055563,35177.87968943271,10341.5267260961
2026-02-12 09:36:24.791569,5.034281487403014,807.3449946163054,28.4504140285009,1223.1969877464717,34900.029111560216,10161.86087482752
2026-02-12 09:37:24.791569,4.468848143136947,775.3161612462746,28.76959461179068,1225.9931054819758,34808.63819036725,10030.774888748372
2026-02-12 09:38:24.791569,5.23679621531759,765.7098541767306,26.799990836490142,1278.4852825171558,34940.822308964634,10403.320823714485
2026-02-12 09:39:24.791569,4.540287882883098,779.1959026990407,32.21825686859489,1184.2063787815457,35061.56143035684,9472.476444475786
2026-02-12 09:40:24.791569,5.77496720250877,786.2021588796464,28.848033473891483,1200.8809155022834,34950.29264860736,9783.00120333341
2026-02-12 09:41:24.791569,4.608373353831881,820.7982232809517,27.344045303813257,1286.7082179157696,34808.84927515014,10322.504881366684
2026-02-12 09:42:24.791569,4.838969241897162,822.9905252537475,31.002908795226148,1168.1730407694338,34973.241533425244,9852.095545302676
2026-02-12 09:43:24.791569,5.406758608684835,761.493593862091,32.68672407077936,1198.7908503258348,34907.22072335889,9639.151580647054
2026-02-12 09:44:24.791569,4.384567841783023,789.1750972141627,29.25766393803519,1205.8657527882076,35064.345227341764,10241.284509786889
2026-02-12 09:45:24.791569,5.113729967302064,813.9557879408097,26.45783597992205,1193.0699506696817,34967.51257445342,10035.130574982622
2026-02-12 09:46:24.791569,5.653571377141214,797.8929375113755,29.352190865851405,1249.7073539341786,35037.88393707657,9819.366855444929
2026-02-12 09:47:24.791569,4.196258382719386,830.0911693163486,30.478136960735725,1080.6239855005645,35088.51920989946,10211.315704436383
2026-02-12 09:48:24.791569,5.092316929266152,813.470018842626,31.190788368601,1176.298210520815,35010.07456403457,9737.62142363862
2026-02-12 09:49:24.791569,5.129941397124211,794.6462979142237,31.55350789959573,1235.7528243604747,35015.74896824973,9706.444274084635
2026-02-12 09:50:24.791569,5.390911435888655,796.4266125774185,30.151865260077376,1154.8154537498694,35044.30612041293,9753.173713330509
2026-02-12 09:51:24.791569,4.381524644560959,798.8642033479031,29.482651661264462,1159.6295583108556,35024.24464234491,10294.407837438224
2026-02-12 09:52:24.791569,4.339771693457862,783.0808520647812,31.371328937308075,1180.2433096461743,34885.963354337924,9947.492285396518
2026-02-12 09:53:24.791569,5.260970782808449,818.7842827129899,27.353726191522416,1273.6545935006588,34857.21687349217,9972.127592422574
2026-02-12 09:54:24.791569,5.148492336616593,814.848576354831,28.062399523781043,1211.013234384176,35250.2526002514,10289.95176577201
2026-02-12 09:55:24.791569,5.125246425172938,809.0854153530486,28.54566095303449,1192.767416397044,35224.74329508898,10030.30525099564
2026-02-12 09:56:24.791569,5.173224104748488,804.8514937871399,29.116352943344875,1141.87841426715,34826.19718910786,10125.591163619729
2026-02-12 09:57:24.791569,4.659987639210755,779.6360444193398,27.2341872221246,1210.5295219813531,34935.04966168735,10051.83077771045
2026-02-12 09:58:24.791569,5.116126848580501,810.0838639828349,31.944307297051136,1130.3724475052684,35029.65197906615,9987.379774107156
2026-02-12 09:59:24.791569,5.14653623664934,802.582049453295,27.575748794636816,1092.6830176595338,35025.959278259514,10230.254308372438
2026-02-12 10:00:24.791569,4.642824290986816,840.0453818994882,24.62324771359869,1179.5255490242607,35026.67077257036,9675.057787902442
2026-02-12 10:01:24.791569,5.932887255572378,774.1341780417076,31.97310059342972,1082.1795135708653,34900.679812889335,10061.599443927076
2026-02-12 10:02:24.791569,5.236916460455894,785.534092242214,31.031084170898108,1185.470211689414,34964.259146219825,10262.941840688714
2026-02-12 10:03:24.791569,4.404348251398676,768.2671088576567,29.87870979384472,1255.4800642638088,35112.66365069129,10308.350769306737
2026-02-12 10:04:24.791569,5.328276804316915,795.6396041646586,30.936699314224292,1278.2576211992036,35009.82301873249,9924.15536525474
2026-02-12 10:05:24.791569,4.5126591648863394,765.1820126400902,30.21727025571228,1243.3476838034576,34951.4458547242,9703.816874596869
2026-02-12 10:06:24.791569,5.393542301871226,823.7100327233716,32.32723256959369,1250.0532628913743,34898.76333619057,9809.662537100085
2026-02-12 10:07:24.791569,5.579297789503702,821.8447461774033,28.463242722295384,1183.7975460915466,35090.143994391074,10288.77445707796
2026-02-12 10:08:24.791569,11.815908190091523,848.6377867462558,33.470225454933335,1162.375610478475,35014.86497770728,9851.389477428207
2026-02-12 10:09:24.791569,5.481688064622161,779.7255642353927,31.895274072877196,1224.8242431266249,34963.15960819077,10379.62229218493
2026-02-12 10:10:24.791569,5.206390463468249,769.5179490288148,28.78704904934614,1239.790912689391,35055.27517866232,9789.518782406743
2026-02-12 10:11:24.791569,5.411030079997245,785.9227077071919,28.46808649434722,1220.141788709497,34988.58892454512,9905.193538584925
2026-02-12 10:12:24.791569,5.948396491326974,812.5074274468166,30.292901302476466,1199.8458429305467,34817.77828516733,10037.35539863354
2026-02-12 10:13:24.791569,4.877305941998565,784.2589462002027,27.75267970543393,1135.4841867164982,35063.78272766048,9819.28660744429
2026-02-12 10:14:24.791569,4.623131917821255,838.1715235201344,29.58907503032207,1099.449292575065,35319.56654920425,10028.315645446854
2026-02-12 10:15:24.791569,4.555242785187239,829.813908797963,32.69189618091247,1201.3425144931566,34876.575549432935,10141.26160506392
2026-02-12 10:16:24.791569,4.592094857517281,800.0164788680887,30.36498579691622,1261.2964239161856,35041.665317920844,9975.720999635068
2026-02-12 10:17:24.791569,4.961449145292948,790.7626348959624,34.18861486525927,1143.7746330075922,34940.675031435305,10285.08890277365
2026-02-12 10:18:24.791569,5.170575987408322,788.616082005071,28.460143603329037,1218.1165862011949,35127.69550201259,9825.88015082914
2026-02-12 10:19:24.791569,5.13834539966501,831.9675352105202,30.904727435970244,1225.5797403970848,35014.9450772054,10115.608182761782
2026-02-12 10:20:24.791569,5.413591624518012,786.8660933688542,28.93522907695168,1220.3378931432735,35077.60117840188,10240.38820602682
2026-02-12 10:21:24.791569,5.006500945938954,818.6873790546672,29.585902237958337,1151.8681380731737,34819.8826411484,9899.19195447406
2026-02-12 10:22:24.791569,5.726767038578658,800.4358442613661,31.00059740230065,1113.9322008095323,34958.07153052008,10512.717474452218
2026-02-12 10:23:24.791569,4.867671583381022,814.2712442784836,28.53267192006852,1152.7378328819202,34835.43285835535,10109.174266760883
2026-02-12 10:24:24.791569,6.360084583294809,783.5920541686247,28.275804994251985,1205.4136239083264,34951.634591079935,10131.10091468564
2026-02-12 10:25:24.791569,5.312833673882503,793.3416280895655,29.068236160719472,1163.2388892397737,35024.38312522166,9910.88044844219
2026-02-12 10:26:24.791569,4.571421221791859,799.5163496059267,28.923975673442797,1189.7961387332691,35046.135526218495,9896.585505775924
2026-02-12 10:27:24.791569,4.464553750969444,787.3726676465886,27.98042928307989,1187.5229628366262,35007.500967519045,10082.806876502547
2026-02-12 10:28:24.791569,5.241236207621593,824.98448338749,32.88928725566565,1183.0078084802717,35048.71180148514,9724.748150631423
2026-02-12 10:29:24.791569,4.888268607337075,784.7138374066792,29.392345180090796,1207.8633279519877,34950.5802824442,9881.51069315244
2026-02-12 10:30:24.791569,5.357000247046046,788.459357167796,31.66026795159717,1150.3451152687996,34863.832215561524,10328.945374448656
2026-02-12 10:31:24.791569,5.236618812286772,827.1740004725596,31.516895670736755,1228.5922929676383,35014.30927507867,10074.094893879465
2026-02-12 10:32:24.791569,4.963585543671564,823.29854473591,32.049811688574685,1150.3088800035523,34989.070180957664,9705.81894352689
2026-02-12 10:33:24.791569,4.576603140965798,831.7595754465126,27.32826669685898,1210.151888881475,35173.70230390074,10145.96208465743
2026-02-12 10:34:24.791569,4.242576387657068,761.8345367184493,29.301024055046145,1170.5754863464665,35116.243192600974,9775.333725719203
2026-02-12 10:35:24.791569,4.776742523966489,804.0144549808371,31.37366666581364,1166.9106804119633,35118.37380268141,9843.54714898088
2026-02-12 10:36:24.791569,5.428199397161736,801.8056264926221,28.76929192770112,1196.747561934995,34938.69927866252,9923.801525271976
2026-02-12 10:37:24.791569,5.107046872065102,788.7653423110829,32.97575455954955,1188.8031288862733,35002.142664321225,10023.950584843196
2026-02-12 10:38:24.791569,4.377130610644006,806.4891877971431,27.54363134213383,1209.565406189263,35037.4017510417,10218.959485867084
2026-02-12 10:39:24.791569,5.086590462925591,793.571165392984,31.64091269427951,1215.874993908188,34899.62391879932,10038.245020892911
2026-02-12 10:40:24.791569,5.192658689864419,803.2398453680569,29.1070784092962,1101.0783433448958,34886.29187530421,9938.49399962809
2026-02-12 10:41:24.791569,4.558071281899434,868.0375112441985,32.10129293037229,1218.5205214086247,34924.703051109864,9658.781362755904
2026-02-12 10:42:24.791569,5.076862552972764,806.3426152825691,30.539152548725838,1218.729541140225,34920.53696872577,10038.267759698458
2026-02-12 10:43:24.791569,5.029104359223,807.1826319620577,28.309100931027583,1200.603590815655,35052.33670205794,10155.936181296704
2026-02-12 10:44:24.791569,4.428514851084689,816.4243867003169,31.63982731622969,1238.2466846373345,35033.41858519848,9832.342736609382
2026-02-12 10:45:24.791569,5.178893680174141,803.6128906199264,26.54333110474041,1216.3949070315307,34995.418931575965,10144.19513288949
2026-02-12 10:46:24.791569,5.280392263184117,778.0393464767984,29.304244726543555,1137.0909662313077,35011.90499820247,9872.701085058075
2026-02-12 10:47:24.791569,5.541525621587638,767.0657654171346,29.08843953533348,1277.608409383385,34990.06262236518,9968.18969142957
2026-02-12 10:48:24.791569,5.526901026017452,799.4141787459619,30.86446613535245,1222.1788993865505,34962.99759511951,10121.67094658845
2026-02-12 10:49:24.791569,4.311165316021454,794.6177794325345,24.62481299609692,1135.9276442906146,34958.78373180702,9762.2883980491
2026-02-12 10:50:24.791569,4.531087480042439,760.7279583443666,30.46645710151859,1171.429810521917,34817.3438857778,9689.976729302263
2026-02-12 10:51:24.791569,5.25751763360433,832.5878550324558,30.745431781496784,1175.536391362763,34972.28514764891,10029.37055337382
2026-02-12 10:52:24.791569,5.256892975456104,802.1400608673102,28.41146240706732,1221.344004835683,34962.679920043745,10181.051518459884
2026-02-12 10:53:24.791569,5.257523843153024,828.7887270932885,29.39224429917147,1239.480985322656,34932.15615487141,10161.32493091014
2026-02-12 10:54:24.791569,6.92636574532736,755.3627543181567,30.070214177281628,1207.2145030924032,34937.444295789406,10067.53270420528
2026-02-12 10:55:24.791569,5.285445255346583,829.1697411151146,31.89243268451432,1224.79544723373,35004.062639502474,9843.393418540558
2026-02-12 10:56:24.791569,5.567782820090299,790.295898400992,25.670150972284464,1219.79639307333,34961.861142933776,9583.65569163235
2026-02-12 10:57:24.791569,5.477000881746601,825.1831576370015,29.885467828534743,1087.2332150416482,35075.55118242263,10014.603477226685
2026-02-12 10:58:24.791569,5.325695625652899,804.297369476193,30.95951201271676,1152.3744804777075,34854.61942216608,10005.343488079618
2026-02-12 10:59:24.791569,4.842365377679827,809.0651310383939,31.251055269830992,1079.107319068523,35094.341969821,9765.298209320628
